Price,A. Income,A. House Age,A. Num Rooms,A. Num Bedrooms,A. Population
1174481.1,76293.945,5.287863,5.873194,4.04,40712.4
1522955.0,76255.79,6.017827,7.9852,3.15,41297.074
1132146.4,76365.18,4.540182,8.553344,3.4,19991.633
1212461.5,73438.586,6.4487214,6.293757,3.38,33285.95
864132.06,46474.316,7.2819834,7.9259863,5.13,28182.096
1336377.9,68562.02,6.317286,7.305647,3.22,35476.168
1747244.9,63785.55,7.1963134,6.3578734,4.5,67353.97
1398353.6,71320.87,4.1968036,7.2124515,4.17,47871.973
2020158.4,93128.72,6.192746,7.658265,4.17,42100.836
877779.4,71833.875,5.87627,4.6302304,3.04,31326.338
1255202.1,51815.363,5.7429028,8.680404,3.01,43604.793
1173413.5,69245.88,5.7075996,6.3087773,2.1,37597.867
1326680.2,63765.496,6.7787566,8.289254,5.34,34303.41
1585522.0,81844.45,5.1165223,7.215355,6.19,51937.438
1106336.9,62798.234,5.8908725,6.4816513,3.05,34652.258
962501.9,56281.207,5.269658,7.8513837,6.27,29141.74
1408074.5,67059.97,6.9353585,7.683749,5.22,51237.387
1266209.8,58385.215,7.5885587,6.4061174,2.3,41930.375
1741053.0,70259.07,6.757345,7.6849117,6.05,54050.645
1636559.2,87929.45,5.521133,5.66488,3.06,44486.383
2318285.8,94733.97,7.885829,7.1623726,5.41,46314.69
1409892.1,73504.89,4.841393,8.505087,5.5,47118.42
1166198.1,78643.17,7.127209,5.72593,3.36,13889.076
1393996.0,78318.81,5.5002003,5.845244,2.05,41569.395
1462608.8,63639.918,6.1711135,8.318443,5.22,41448.754
1922281.2,81728.44,5.527612,7.6667795,6.1,51629.32
1587406.2,89551.734,5.802162,6.915264,2.14,43964.66
967868.5,49493.297,6.312558,7.5869427,3.29,39909.176
1426546.0,61461.496,5.3121486,7.5087547,4.23,49688.035
1725429.8,72692.59,6.2628226,8.606954,3.06,33125.496
1753820.6,79702.38,6.763792,8.465664,6.29,46270.332
321058.97,54994.918,5.1868014,6.0639334,2.2,15444.482
1089601.9,57327.99,6.6154037,7.784818,3.32,28945.547
1137523.1,74585.836,4.492904,5.7368965,3.3,48051.65
1371670.4,77334.29,4.866819,8.509336,4.35,37905.984
1595620.5,77132.8,7.2568207,5.6552715,2.12,47450.668
1899948.0,96778.12,4.5694113,7.8277483,6.31,37480.7
674657.94,52046.543,5.8212214,5.580975,3.37,41715.547
1555490.6,78350.59,7.461461,7.8033514,6.18,23052.848
1194191.9,61602.04,5.4300747,6.653459,3.16,45188.14
1482107.4,84452.45,5.103683,7.9819417,4.48,38221.137
1154917.4,84712.91,5.95331,7.432142,4.01,11072.498
1050838.8,61492.92,6.202397,6.2959685,3.0,37743.402
31140.518,37971.207,4.291224,5.8075094,3.24,33267.77
1748864.8,73158.74,7.937687,8.698235,3.15,25175.432
1287030.9,74622.164,7.4819846,6.059717,3.42,30736.53
1237246.1,58956.26,7.3698087,7.4947586,6.08,38529.64
1259733.6,69253.91,6.187823,8.51397,3.44,22524.578
1028914.3,47549.64,6.3692594,8.027166,5.28,43526.16
1388218.5,73271.89,5.8953605,6.809013,3.33,39446.312
637189.94,61478.633,4.269446,6.2313304,4.26,36837.816
1717570.5,62317.215,7.5653753,7.0037155,3.35,47836.246
729688.56,65464.2,4.6759872,7.350131,4.09,26065.693
2049146.6,87883.586,7.6099052,5.889038,3.39,41012.62
1340705.1,67819.26,6.545699,6.8354807,3.47,37515.54
980983.2,65659.586,7.155653,4.6208706,2.43,40337.234
1518169.5,68827.555,5.870184,6.72867,2.37,45935.96
1002840.25,71152.76,3.0553703,7.4873,3.3,40951.24
1499920.6,80939.63,6.3345456,7.6471453,3.31,27771.545
1496577.5,66860.59,7.8385773,7.1650376,5.39,36035.543
1526915.4,64314.508,7.617994,7.0657096,6.49,37217.645
917610.9,63867.105,6.39423,8.958301,4.02,14522.659
1572990.4,81220.07,6.26801,6.7769833,2.49,32859.52
959416.44,60880.582,6.083348,7.102109,3.06,42877.516
960084.0,66553.4,5.649453,6.8768835,2.15,23632.23
1526025.6,72896.25,6.052129,7.9933834,3.41,40426.527
1006885.9,59160.094,6.2652183,7.046225,3.17,23252.906
1105105.0,66412.83,5.4338503,5.5640717,3.27,50996.645
625880.75,67026.44,5.6225967,5.560294,2.41,27677.883
1799827.2,77151.914,7.7000403,8.177381,4.12,27117.799
1152798.6,69799.15,5.684122,5.966318,4.14,38340.73
846095.94,55768.793,5.353216,6.0070367,4.16,47989.68
1387864.9,81699.18,6.3472967,7.333742,3.43,19502.027
1414286.8,57367.832,5.7167892,8.861872,4.34,47734.1
1273308.8,80488.79,5.1583548,4.9562716,2.41,36743.27
1489648.0,68091.18,5.364208,7.502956,3.1,44557.38
1765988.2,82587.586,5.710322,6.6740603,3.46,55932.223
934111.6,57407.723,7.0722613,6.473828,2.19,27117.893
1095879.5,64332.465,4.1811843,8.110187,5.37,30812.598
876348.8,66039.74,4.876921,9.067212,6.48,15612.677
854945.5,62397.08,5.8731847,6.4285393,3.41,40739.88
1349743.1,84810.87,6.2473426,6.876553,2.21,28392.291
970825.6,67051.25,4.4577603,7.306146,3.18,39735.703
1796009.5,83907.375,6.002191,6.580437,3.28,46091.79
934492.3,62345.824,5.3631873,6.4089966,4.25,41982.906
584061.25,60960.465,3.696844,7.768934,3.4,28171.984
895845.56,68353.73,5.1845484,7.424004,5.41,27804.83
696040.1,58661.56,6.568709,6.606602,4.46,17467.943
1204137.4,66131.0,6.4204316,6.64961,2.48,40979.53
1413729.8,67351.234,5.7809687,6.3808184,4.4,47175.79
607873.75,59933.137,5.4688134,6.457119,3.2,28593.01
971099.5,60840.492,5.4099336,6.5018096,2.47,36241.3
1714055.9,94712.12,5.433654,5.13628,2.29,49411.887
1956438.6,74469.21,6.6806874,7.969953,3.02,46500.06
2013015.8,78753.39,6.183386,8.928096,3.43,50350.27
1390497.6,80233.23,5.3340716,7.034766,5.3,26263.055
1529452.0,84473.27,5.3350115,7.0010996,4.42,31608.062
1143215.0,78049.6,3.5252678,5.9313335,3.5,42857.37
1949578.0,93178.484,6.3198314,7.253843,6.45,42808.65
1057799.2,69949.35,5.216068,5.9597435,4.32,37358.203
1585873.9,85903.375,5.662115,6.7476277,2.07,25593.117
1168993.8,65283.637,5.576406,7.399011,4.08,37824.71
1431916.0,79191.82,7.145614,5.873084,4.01,35107.14
1409439.1,72242.59,4.7601423,7.513013,6.43,43987.88
1496724.4,63125.754,7.167703,7.8772426,3.29,51219.0
1566567.9,78581.266,5.5580673,7.3037324,4.31,50891.203
986113.25,59481.78,4.7767196,7.5454383,4.31,31200.969
885611.56,66770.22,5.0534863,6.6194844,4.47,33238.332
1102259.5,75368.586,5.745297,6.63489,3.24,32075.268
1268125.9,60419.89,6.850528,6.9638753,2.36,38272.92
1580691.6,78555.13,7.6042533,6.439049,4.34,34514.16
1128644.5,82073.52,5.003089,7.08993,4.23,36337.027
1524689.1,64254.164,5.094476,8.629541,4.19,58051.04
1176420.5,53432.586,6.6764474,8.553895,5.3,36804.95
1456273.8,67883.125,7.1439567,7.5841885,5.41,34639.41
1777516.5,91832.99,6.1277723,7.598933,4.45,31105.113
1237902.9,70670.875,6.5816274,6.4774947,3.17,23592.158
1385783.5,70315.43,5.878218,6.4864616,4.33,49697.934
1035125.9,48362.98,6.1516595,8.252003,4.19,49354.13
1358899.6,74022.14,6.7440987,5.5754137,4.2,30053.438
1311146.0,65182.71,4.8540516,8.197047,6.11,48109.113
919927.0,54048.69,4.391004,7.8410664,5.2,42177.965
985866.06,72283.945,5.2726703,5.6320257,4.09,40277.395
1196204.9,82476.03,4.9205604,6.320001,3.39,30985.336
1435981.2,79771.83,6.4869156,7.21234,5.05,30611.543
752800.1,57236.168,3.9425309,7.974419,3.28,24726.105
324982.0,43952.336,5.416065,7.327671,4.41,25139.45
1127637.5,56721.453,7.14824,7.541688,3.46,22904.146
239319.94,56654.96,5.18786,5.336778,3.31,25801.967
529282.06,40185.734,5.949763,5.753579,4.01,37766.668
1455691.8,71227.39,6.9964366,8.006615,4.21,20096.291
1371527.4,52444.863,8.190784,7.1622844,4.38,39288.46
1231452.2,56825.746,6.558666,7.792876,6.46,43474.777
1102641.1,55621.9,3.735942,6.868291,2.3,63184.613
758262.6,66510.01,5.0468183,5.5275865,2.47,29293.62
476971.47,62639.16,5.5501842,5.457061,2.27,27812.686
1706690.0,79452.82,6.149033,6.9072967,4.49,44852.094
1079745.1,83137.39,5.395238,5.7902284,2.46,30482.564
766594.3,69143.47,4.982273,6.8116145,4.28,24405.283
905045.2,68277.67,5.9305496,5.411953,3.46,38099.867
1425114.8,72251.04,6.6698527,7.1473465,4.3,34878.598
1512542.5,71373.98,5.4663506,7.1046104,5.32,51509.598
1650342.1,81503.48,6.7763815,6.724439,3.15,46674.363
1112548.5,60569.2,7.6066823,8.416867,3.23,16351.203
942508.94,72683.53,6.0337505,6.753219,3.47,18539.102
1642844.6,73763.56,6.416792,7.721937,4.43,38550.707
1078713.2,75780.625,5.1006827,7.0909243,4.45,34944.98
1333865.5,77882.875,6.105279,7.036667,6.01,27528.746
684049.94,70608.375,4.4380054,7.2811832,3.36,24387.607
1311067.5,67782.875,5.6706824,8.027785,6.24,46608.227
1172133.5,57714.754,4.96476,7.7980485,5.4,53101.0
1419536.2,88613.87,3.4799855,7.5591364,5.17,42905.094
1288426.8,73559.43,6.1569905,6.9621396,4.39,34374.59
1500939.9,81775.625,5.7720118,7.4964767,6.34,30070.729
1000087.1,42462.098,6.0390034,8.058237,4.18,42191.777
1457767.5,72096.85,6.3980374,9.321334,3.32,31584.379
747933.5,43922.0,5.8597302,7.405888,5.08,42250.797
1024738.3,64114.957,6.615282,7.3369627,3.32,25273.207
1517666.9,77573.87,4.9773674,8.005914,3.09,39055.113
953840.7,70036.83,6.2945004,6.1695123,2.33,25064.268
1375498.0,71183.734,5.409874,7.4018145,4.09,46955.01
1645530.0,67315.59,6.6399484,8.854531,4.15,37811.207
1727007.0,72813.805,8.543764,8.204047,3.42,35014.848
1597330.4,73023.33,5.691798,8.15658,5.0,40512.895
1688279.2,67569.875,7.0582414,6.702656,4.11,49054.87
1398310.2,69972.85,6.444045,7.295573,4.3,37815.492
1100093.9,73231.055,5.4523845,5.1085176,3.08,40788.11
1505560.5,80577.734,5.9009633,7.6901693,5.15,36463.035
1105990.8,64754.566,7.561983,5.6728234,2.16,27143.018
789043.9,55435.645,5.134473,7.8820915,5.12,23503.16
756319.75,65510.66,4.340529,5.4325886,2.26,45111.812
1856782.8,82855.94,6.813065,8.213717,5.37,36954.336
1222020.9,89338.45,3.9833462,6.6113143,3.22,41264.906
1043968.4,45990.125,6.7889867,7.207151,3.36,41553.84
1673294.2,76801.5,6.264613,7.343436,5.44,48481.664
1325860.5,61606.92,6.895849,6.004365,2.06,40496.07
1236044.4,65428.312,6.5285435,7.6400404,5.41,33141.31
1030759.7,56697.586,6.396024,6.463455,2.13,37973.363
1609581.8,92151.664,5.6409187,6.5098367,2.21,37067.684
1292287.1,78555.93,5.9045367,6.211583,3.39,29759.0
1057697.8,72204.16,5.3380322,7.617083,5.25,28943.158
768152.8,51741.87,7.694069,4.406836,2.45,32730.93
1513427.5,71082.11,7.6081686,6.699729,4.36,31327.52
1429497.6,71328.7,6.621666,6.9327564,4.36,28053.016
1376969.9,67150.06,6.442421,7.8422785,3.01,39917.88
614700.75,59777.37,4.6814523,5.709653,2.43,37836.52
780609.0,62725.402,5.9601393,7.053248,5.39,19750.69
856548.94,65533.414,5.9480157,6.727121,4.37,25002.191
1656080.1,78293.7,5.9671574,6.600856,2.23,47125.53
1249914.1,74371.336,6.720799,6.728643,4.27,33186.703
817460.44,56664.406,6.924423,6.236006,2.13,28364.287
990893.2,60058.906,6.3671126,5.9826694,4.38,33581.824
972079.56,63757.05,5.8054757,8.084124,4.1,27244.44
1349989.6,81026.61,6.278111,8.133307,4.29,24407.244
1303542.2,83683.36,6.083634,7.167067,3.48,38399.836
593766.2,56103.918,4.7255406,4.1297336,3.4,41330.61
1243918.8,67454.21,4.8321605,7.573135,4.1,49237.406
1395855.6,67631.234,8.301925,6.4912977,2.32,24624.648
1112314.2,52988.03,6.995184,7.098709,3.44,37791.016
850010.2,59549.914,6.609092,5.943765,2.34,14906.247
931787.6,58832.504,5.819522,7.559579,5.13,30200.107
1011140.8,76717.375,5.4408503,6.0613956,4.45,34944.07
1190442.1,73422.836,5.3276296,4.693947,3.42,50997.65
916140.25,59128.32,5.88631,5.571043,2.23,45592.387
1222045.1,65614.78,5.343725,7.6103864,6.5,39353.684
1232156.0,68851.4,7.060172,6.771951,2.34,22121.547
652753.0,43531.855,6.451255,6.8856616,2.14,37388.85
1219846.9,53763.527,7.336375,7.533219,5.15,32306.668
2050988.5,68948.41,8.485444,8.258066,5.06,40078.543
1359052.9,70795.3,6.2100444,7.5826015,3.35,29887.451
1308773.1,72443.695,5.0450134,8.000121,6.22,31190.67
1573998.9,82781.65,5.6680818,7.511383,4.14,39587.953
1182980.6,67428.64,5.4947953,7.5650606,6.36,40897.023
1029861.6,65841.31,5.5870647,6.490282,2.07,48253.277
1085943.1,72257.51,5.046906,6.713334,4.32,33543.047
1713351.4,74243.75,6.2588162,7.802438,4.27,40328.234
1297619.4,71758.586,6.1727858,6.909677,2.2,42115.145
1096052.9,67511.125,6.6717415,6.801278,3.36,23162.547
1920527.5,71301.01,7.281558,8.452275,4.03,44869.508
1035171.06,55784.477,8.1184,6.1766596,2.34,29304.172
1218011.0,66840.695,6.705514,7.044911,6.28,32705.95
1106705.0,58098.05,7.3568707,6.449421,3.42,43299.01
664978.9,66252.15,5.2381263,5.709672,3.14,33656.23
1316129.2,73226.2,6.72335,7.1942716,4.03,30464.045
1398760.0,70138.516,6.3194566,6.599789,4.37,33434.113
759799.9,65041.69,6.202875,6.088335,4.17,14486.826
776906.3,68167.08,5.9818563,6.6583104,2.47,13977.63
971929.0,61300.754,5.6625257,7.8696985,4.42,29408.947
1180091.5,65175.547,6.5785465,6.7113833,3.45,29829.062
1201785.6,79037.52,6.043843,6.5723677,2.24,30037.992
1591234.8,75985.805,6.439203,7.3855553,5.34,50003.086
143027.36,35963.332,3.4385464,8.264122,3.28,24435.777
1091143.4,65069.902,6.169046,5.729563,3.45,36778.293
1249173.8,60712.2,6.26686,7.0100517,3.29,47783.305
2002028.6,77456.195,7.1887865,8.03865,3.29,45581.92
824540.9,61370.324,6.5296054,6.606744,4.3,20600.512
1511526.9,79863.29,6.6972637,6.37606,3.05,35048.26
994257.56,57980.953,6.150067,8.19558,6.31,25053.975
1345296.5,63600.688,7.4030523,5.7284174,2.03,53539.195
1166399.6,62113.523,5.000496,8.328556,6.02,29401.145
1820981.2,82810.9,7.089077,6.806536,4.39,39779.65
1023965.4,69380.836,6.185506,6.11547,4.16,25327.688
889385.9,69632.04,4.6911063,5.563805,2.22,34641.566
616738.2,60377.605,3.9870098,7.0352235,4.06,29114.29
1784260.9,82103.5,6.650747,7.3434277,6.19,49015.285
1050541.4,49856.23,6.818453,7.080154,5.38,51528.836
1389223.6,68386.984,6.7587285,6.8087144,2.11,37894.65
1423908.2,78288.96,6.4017572,7.912675,5.17,29197.336
1069238.5,60762.465,4.7689886,8.29809,3.05,46303.363
1007856.25,58913.305,5.4822664,7.9944887,3.21,45563.72
924346.2,65580.055,4.6325274,6.5612044,3.0,48220.316
1453312.5,77021.414,6.269372,7.665643,3.35,27855.395
782656.06,78276.57,4.386271,5.2185073,4.27,21371.924
803689.1,71336.15,4.893013,7.701407,3.22,25377.137
1439875.6,77528.125,6.8600674,7.7394,4.26,23976.713
1270869.8,68195.03,6.6214857,7.801897,6.11,26921.604
1347279.2,70834.02,4.304376,7.4819303,5.47,53490.137
2186194.8,94670.05,6.9264145,8.340525,4.41,39522.91
1082486.6,48524.426,7.39811,6.604116,2.13,41554.07
1700109.6,83403.445,7.005353,9.404851,3.32,26319.72
1623100.9,75219.09,7.2514296,6.614439,3.36,37863.582
943309.44,68145.92,5.4740987,5.786855,3.22,39187.766
1409684.5,84913.98,4.759495,6.5147004,2.17,46136.03
1326481.6,82336.99,6.553922,6.289607,3.06,37965.375
404643.6,51962.16,5.5109177,6.977103,3.07,17403.09
1176655.1,57169.414,5.959289,6.373969,4.36,47966.918
633875.94,57925.043,3.214868,6.9888177,2.33,43867.844
1390251.4,77905.83,5.041209,7.881144,6.0,29282.574
861138.2,62714.555,4.861476,5.3400583,3.06,41998.57
1151233.1,64901.03,4.460276,6.734749,3.41,47452.387
686644.6,51156.74,5.5942707,6.9763813,2.39,25753.283
1261682.0,63766.773,6.95179,7.427873,6.36,33036.2
1327811.4,61460.94,6.682596,7.400038,6.21,40814.93
1339096.1,61907.594,7.017838,6.4402556,3.25,43828.945
987355.94,72805.15,4.665515,7.1004434,6.1,30874.7
1384478.2,66204.56,5.594183,8.58966,5.1,36185.05
1168919.4,74548.14,6.3531165,5.116256,3.23,40444.19
1522099.9,76453.8,6.22148,5.89969,4.22,51497.664
1260375.0,79354.62,6.1945844,5.3646793,3.32,31568.896
857762.3,70064.234,5.3602533,4.7475,3.12,28122.232
1126450.4,74559.72,5.1701627,6.8593097,2.2,29892.068
1574084.9,82321.734,5.9114885,6.8136497,2.33,48616.266
469262.8,43526.816,6.119019,6.274272,2.5,39760.207
1114169.0,71769.86,6.0671954,6.8492947,4.18,28173.395
1792368.6,89056.92,3.4107857,7.1219993,5.5,60658.297
1383842.1,66418.43,5.737583,8.051739,3.49,45319.992
691318.25,44439.875,5.6042614,7.82407,5.38,37934.97
1245070.4,69343.01,5.921444,9.141242,5.3,30113.832
2220799.0,95997.67,6.685863,6.9934225,3.43,47128.883
854815.1,62616.164,4.8443365,6.8031,2.3,31010.22
2092348.4,76393.84,7.3066754,9.428035,3.17,46361.695
781213.06,55840.164,4.9502025,7.6507125,3.04,30795.107
726883.9,69882.27,5.646558,5.647646,4.35,19544.752
1640990.4,87099.19,6.7563725,6.400685,3.18,44581.746
1535782.0,67716.75,6.4311194,7.7539887,5.28,40562.188
1737759.0,69624.79,6.5652757,7.4628215,4.18,57644.21
1550702.5,78706.67,5.9228544,8.334514,4.2,36414.73
1348873.4,61321.59,5.4580326,9.502521,5.05,29888.766
955445.9,62709.71,5.7324257,7.0609474,3.22,34182.496
1467910.6,66300.51,6.6715794,8.282587,6.13,38501.957
1742938.8,75126.805,8.008209,7.845971,5.09,36544.32
1795630.9,68251.836,8.335361,7.0720243,6.02,38203.17
1305972.2,85175.2,7.7508516,7.271163,3.11,3285.4504
1433542.0,62381.92,6.777764,9.794898,6.19,31391.268
921397.0,69099.41,5.6001015,5.4086046,3.49,37540.31
1405399.9,73246.82,4.9368453,7.536187,4.15,47332.137
1088548.9,59901.83,5.6855445,8.0432,6.49,30210.766
738030.6,55038.06,4.4695673,8.852674,5.09,27701.021
2235294.8,69505.11,7.35235,10.759588,5.14,48112.2
1564252.5,67964.83,7.025035,6.21003,3.27,52831.152
1309937.4,71112.35,5.612677,7.4195423,4.26,24134.414
1660770.0,76759.266,7.9837418,7.613237,5.26,23752.361
1485418.1,82988.43,6.0993223,8.473381,5.12,31142.842
886124.75,71106.734,5.4602385,5.962612,4.39,25861.928
1411024.0,75516.46,6.1864405,6.2887516,4.47,35521.05
671343.94,60805.1,4.170949,7.3479414,3.16,31185.883
992585.4,61865.42,5.8901567,6.220692,2.0,41492.18
944590.2,64241.793,5.328138,7.253737,6.01,27768.584
1399909.0,77697.234,6.1381207,7.2678475,4.35,40523.29
865099.5,63044.46,5.9352612,5.9134536,4.1,32725.28
1394423.5,74102.49,6.2067075,6.682488,4.38,43971.516
813807.7,62514.11,4.9315696,6.1940684,3.35,40891.617
1316180.5,63237.566,7.426297,5.3009896,2.06,55849.95
1212205.4,75951.45,5.440611,6.9995794,3.09,31125.559
1769484.9,66803.016,6.2512455,8.750873,5.07,57970.242
541953.9,45347.152,5.521609,7.088619,4.43,31335.596
1494101.5,67722.84,6.8957744,7.39759,4.27,37869.938
856022.9,58108.49,4.6335387,5.4956355,3.24,37642.027
1427842.5,60871.605,6.0295906,7.2825375,6.2,38111.35
1228138.1,76087.16,5.0394,7.854884,5.03,27616.096
1168627.6,73965.37,5.121333,6.931703,2.0,34440.64
1389287.5,69931.4,6.0995064,5.1786284,2.28,52079.188
1243982.0,77316.19,4.1282673,5.715441,2.36,51096.887
1584439.8,76896.79,4.349592,8.608457,4.4,52733.99
1622837.4,76919.3,4.7784953,7.551059,4.05,52945.844
1031146.75,64402.13,5.6015034,8.274194,4.06,24965.902
1098518.1,58410.57,7.8937783,5.9086013,4.42,31189.363
909781.44,53427.875,5.8043156,7.6656017,3.26,34538.754
1431517.5,73649.4,6.4712563,5.667117,4.07,47992.344
1636996.1,93455.95,4.754963,6.806908,2.15,31135.514
1658974.6,75843.305,5.768479,6.989189,4.1,61126.73
1168887.5,62021.203,5.951023,8.351675,5.19,35276.652
1720258.8,77064.26,6.680592,7.734862,3.38,43570.94
1129408.9,77785.195,4.2541285,5.865544,2.09,43301.324
778836.94,61784.066,6.016968,6.031561,2.35,27725.855
1276471.6,78827.01,5.8649564,6.465129,4.41,32865.027
839426.1,64767.867,4.67607,7.13217,5.3,26414.748
794075.9,51457.375,6.011529,6.840536,3.46,42889.668
1372549.8,66233.86,6.907394,7.0902033,6.33,29548.19
1084539.4,72196.336,5.4789066,5.986455,2.19,32255.908
211017.97,50926.777,4.5079536,6.154788,4.01,33663.668
1186372.1,56086.574,7.1192646,7.836759,3.02,33454.086
1140918.8,68985.16,5.7541084,8.382276,6.45,16288.314
1471828.1,48855.85,7.7232747,8.391225,5.12,49890.508
803259.6,63499.836,4.397923,6.1348314,3.39,38263.484
1124719.5,73218.35,5.4332986,6.572988,4.33,34818.72
1396401.0,83637.53,6.4309845,6.257289,2.13,25962.771
802274.1,48879.098,6.157261,8.040754,3.39,30730.402
1646662.9,77187.85,6.2697954,6.7740045,4.0,35106.547
1202621.1,72441.375,6.343953,6.5716553,4.26,38368.28
1066768.0,57812.844,4.3128204,7.773969,5.1,46060.37
1153135.2,64811.17,6.193441,6.952699,3.46,40549.355
1706110.9,86563.09,5.2452426,7.9849415,4.03,44920.246
1543913.4,86586.875,4.836942,6.986339,2.1,40282.035
302307.4,49601.062,4.482111,5.617544,2.08,33836.93
1134055.4,71920.68,6.726673,7.6145473,6.17,26341.096
1352756.8,68355.445,7.007745,6.610357,4.29,38950.156
1772390.5,64350.285,6.7612023,7.12871,3.03,69592.04
1014450.6,61481.207,4.8225775,7.42778,3.4,39586.383
781137.44,39294.035,5.9285855,5.9606757,4.36,43183.516
921238.4,59078.516,6.04208,5.921796,4.1,34655.94
790555.5,57972.562,4.978773,6.548998,4.36,40092.516
1420648.2,79689.73,5.9169464,6.7841535,3.44,38313.83
377618.97,47018.066,5.286433,6.7673793,4.1,23925.621
945079.56,56252.242,5.479987,6.404475,4.16,44305.723
1630952.9,65741.4,7.429961,7.1292176,4.05,37647.668
1009972.06,53066.37,6.754571,8.062652,3.23,19103.127
1372806.6,71368.05,6.0144086,7.025588,6.21,35376.992
560598.56,40752.715,5.5071063,6.503331,4.12,41565.027
1484653.9,64296.504,7.1256304,8.084431,5.4,37562.547
940138.94,50172.57,6.334568,7.3464484,4.38,32764.436
1354077.5,70564.72,6.72083,6.754621,2.42,37339.555
1400961.2,67866.9,5.3939776,9.359022,5.44,43122.574
1426832.0,77106.5,7.1238666,5.832412,2.28,36215.16
1031737.4,74418.48,5.6677837,6.1641517,4.32,27089.049
1244248.5,58002.715,7.2788033,7.775049,6.36,30249.031
1070868.1,63217.17,6.9817414,5.1392193,2.07,31925.676
493350.03,49740.184,4.7486196,6.7565546,4.42,25545.924
1228323.2,75361.234,5.5462065,7.770046,3.24,23530.906
1427027.0,62594.98,5.493366,7.9626875,3.35,46459.25
1504664.2,62212.56,7.346084,7.798975,6.06,40620.664
689155.56,60610.61,4.0193567,5.5396366,4.09,49512.91
1481171.2,82777.07,5.2351947,7.896372,5.26,42582.934
1092649.8,50716.043,6.4379287,8.063695,5.36,35879.914
962581.7,61905.96,5.685731,7.4833817,6.15,36380.57
688479.3,68246.93,3.9070904,7.1754017,3.28,24553.459
1363106.1,85174.04,4.977651,5.9879584,4.01,38773.02
826328.1,63342.85,4.9991894,6.239561,2.36,25009.06
1434575.1,74022.055,5.8961287,7.5213585,4.14,36533.836
1509422.6,78866.664,6.331005,6.834236,3.44,39816.75
395440.2,71721.42,2.683043,7.583527,6.26,10704.822
1765809.4,76076.29,6.2131686,7.953781,6.49,46298.316
1135676.1,52568.68,7.1478558,6.561959,2.33,38555.066
1006227.56,69851.7,5.8176155,7.629225,3.03,19560.213
576387.2,58068.906,5.443884,6.263177,3.15,29519.885
1044615.5,60134.266,4.2596784,8.337627,3.09,39200.867
1765352.4,72967.54,6.0212393,6.9757333,4.02,49140.668
1049632.1,63820.4,7.319809,6.2872133,3.31,28737.111
1456969.6,78700.97,6.927794,7.2662973,4.35,35193.918
1331375.0,62806.297,5.6146665,8.335419,4.45,33498.934
1779874.8,71595.18,6.628834,8.050036,5.26,37271.156
1601152.9,85441.49,4.798259,7.127674,6.13,46302.402
1702528.8,86562.18,7.1886377,7.3604555,5.19,32621.105
1123765.4,74646.84,4.5305567,6.451146,4.36,36679.188
1042144.25,63686.26,5.938428,8.763599,3.49,18163.773
869026.56,60530.73,4.4361773,7.6708,4.3,34043.227
1352993.6,74826.305,5.505002,7.3998775,6.08,32639.639
945931.2,71639.3,6.569124,5.614572,3.44,28995.094
1653381.4,81439.2,5.8099604,7.28224,5.26,37565.54
1258957.6,85297.195,4.8610344,5.5963664,2.26,28319.633
724121.7,64044.19,4.5816135,5.8756895,4.1,32940.793
1067871.6,67828.48,5.0181146,8.636107,5.17,34981.395
842235.8,60028.082,5.1215606,6.1730604,3.29,36651.52
954154.2,63700.26,5.3751497,7.72366,6.2,38397.566
1356691.4,74010.164,6.447052,6.245523,2.04,46239.17
1202992.9,67094.195,5.346437,7.3746066,4.18,30022.537
1502447.9,66714.68,6.9287677,7.907489,6.0,53185.2
1947338.5,72745.45,7.642474,7.0836215,4.14,53000.77
1153516.9,79923.81,4.971328,7.0031877,5.48,33828.453
414165.22,48510.91,6.410977,4.7295537,3.22,31451.094
723089.94,50534.348,6.664544,5.0143013,4.18,26627.387
1193482.5,55543.52,6.7937994,7.8723025,5.41,40063.42
1380602.5,85466.39,5.5941944,4.7945614,3.19,38191.03
151527.08,48735.926,5.54373,6.091906,2.43,19682.348
1114729.8,76388.555,5.588038,6.8455324,2.2,36841.176
984421.25,73279.03,5.902296,8.077578,3.01,13981.436
875904.5,64661.93,4.656696,5.660253,2.44,49457.18
788427.8,59390.348,5.6649704,6.750872,4.31,28995.965
1444701.4,66064.53,6.6595616,6.881398,4.4,44561.332
1450393.5,72488.16,5.643639,8.205295,4.03,41199.254
921321.0,70793.72,4.6084557,6.3940935,3.43,19908.13
1160146.1,78241.08,5.642007,8.983475,6.28,20547.62
1222689.5,72752.68,6.098601,8.246621,6.34,24944.342
2004396.4,78963.89,6.8592453,5.7349987,3.2,59974.625
454055.66,49775.406,5.305108,6.178535,2.24,23557.361
1698198.8,87768.41,5.0535426,6.5413756,2.31,45801.434
1193107.0,65449.355,7.176349,5.911953,4.05,34828.43
1275403.5,85193.984,6.0729957,4.430372,4.42,38784.855
810751.75,67933.03,3.6402218,6.6370687,2.37,42772.164
642862.7,50316.887,6.8771234,7.238912,3.5,25201.55
1086825.8,53974.547,5.7676725,6.600037,4.13,41441.754
773360.7,63049.977,5.5605783,6.1945457,3.42,24985.979
1500962.6,85906.914,6.5380926,7.0599523,5.36,21331.982
768301.8,62355.355,5.4431195,5.4242396,4.35,23767.855
1781211.4,64749.797,7.221285,8.408981,4.39,49537.344
